time,value
2026-02-12 23:46:00+00:00,501.0
2026-02-12 23:47:00+00:00,416.5
2026-02-12 23:48:00+00:00,384.1666666666667
2026-02-12 23:52:00+00:00,470.3333333333333
2026-02-12 23:54:00+00:00,408.2307692307692
2026-02-12 23:58:00+00:00,457.875
2026-02-12 23:59:00+00:00,501.0
2026-02-13 00:00:00+00:00,417.6666666666667
2026-02-13 00:01:00+00:00,384.6666666666667
2026-02-13 00:05:00+00:00,470.2
2026-02-13 00:07:00+00:00,416.3333333333333
2026-02-13 00:11:00+00:00,434.4
2026-02-13 00:12:00+00:00,492.0
2026-02-13 00:13:00+00:00,430.2
2026-02-13 00:14:00+00:00,395.0
2026-02-13 00:18:00+00:00,468.3076923076923
2026-02-13 00:20:00+00:00,431.85714285714283
2026-02-13 00:24:00+00:00,450.4
2026-02-13 00:25:00+00:00,501.5
2026-02-13 00:26:00+00:00,428.3333333333333
2026-02-13 00:31:00+00:00,467.1333333333333
2026-02-13 00:33:00+00:00,424.3333333333333
2026-02-13 00:37:00+00:00,454.75
2026-02-13 00:38:00+00:00,499.25
2026-02-13 00:39:00+00:00,434.0
2026-02-13 00:44:00+00:00,472.75
2026-02-13 00:45:00+00:00,483.0
2026-02-13 00:46:00+00:00,434.0
2026-02-13 00:50:00+00:00,452.0
2026-02-13 00:51:00+00:00,502.3333333333333
2026-02-13 00:52:00+00:00,433.5
2026-02-13 00:57:00+00:00,477.9166666666667
2026-02-13 00:59:00+00:00,433.5
2026-02-13 01:03:00+00:00,427.1666666666667
2026-02-13 01:04:00+00:00,490.5
2026-02-13 01:05:00+00:00,438.0
2026-02-13 01:06:00+00:00,395.0
2026-02-13 01:10:00+00:00,469.3076923076923
2026-02-13 01:12:00+00:00,431.85714285714283
2026-02-13 01:16:00+00:00,460.9
2026-02-13 01:17:00+00:00,507.0
2026-02-13 01:18:00+00:00,439.0
2026-02-13 01:19:00+00:00,395.0
2026-02-13 01:23:00+00:00,472.0
2026-02-13 01:24:00+00:00,483.0
2026-02-13 01:25:00+00:00,424.3333333333333
2026-02-13 01:29:00+00:00,461.3333333333333
2026-02-13 01:30:00+00:00,501.0
2026-02-13 01:31:00+00:00,434.0
2026-02-13 01:36:00+00:00,472.75
2026-02-13 01:37:00+00:00,502.2
2026-02-13 01:38:00+00:00,434.0
2026-02-13 01:42:00+00:00,465.25
2026-02-13 01:43:00+00:00,503.25
2026-02-13 01:44:00+00:00,433.5
2026-02-13 01:49:00+00:00,477.9166666666667
2026-02-13 01:51:00+00:00,433.5
2026-02-13 01:55:00+00:00,455.6666666666667
2026-02-13 01:56:00+00:00,510.5
2026-02-13 01:57:00+00:00,569.6
2026-02-13 01:58:00+00:00,657.6
2026-02-13 01:59:00+00:00,685.6666666666666
2026-02-13 02:00:00+00:00,709.0
2026-02-13 02:01:00+00:00,726.0
2026-02-13 02:02:00+00:00,814.7272727272727
2026-02-13 02:03:00+00:00,841.0
2026-02-13 02:04:00+00:00,770.7
2026-02-13 02:05:00+00:00,756.5
2026-02-13 02:06:00+00:00,786.75
2026-02-13 02:07:00+00:00,682.4285714285714
2026-02-13 02:08:00+00:00,643.3076923076923
2026-02-13 02:09:00+00:00,678.1666666666666
2026-02-13 02:10:00+00:00,573.875
2026-02-13 02:15:00+00:00,598.8181818181819
2026-02-13 02:16:00+00:00,631.0
2026-02-13 02:17:00+00:00,540.4545454545455
2026-02-13 02:20:00+00:00,484.4
2026-02-13 02:21:00+00:00,542.5454545454545
2026-02-13 02:22:00+00:00,612.0
2026-02-13 02:23:00+00:00,567.4166666666666
2026-02-13 02:24:00+00:00,515.0
2026-02-13 02:25:00+00:00,529.0
2026-02-13 02:26:00+00:00,533.0
2026-02-13 02:28:00+00:00,636.4545454545455
2026-02-13 02:29:00+00:00,682.0
2026-02-13 02:30:00+00:00,578.7857142857143
2026-02-13 02:31:00+00:00,560.6666666666666
2026-02-13 02:32:00+00:00,557.25
2026-02-13 02:34:00+00:00,645.5
2026-02-13 02:35:00+00:00,705.6666666666666
2026-02-13 02:36:00+00:00,613.6363636363636
2026-02-13 02:37:00+00:00,553.75
2026-02-13 02:39:00+00:00,577.6666666666666
2026-02-13 02:40:00+00:00,572.0
2026-02-13 02:41:00+00:00,664.6
2026-02-13 02:42:00+00:00,701.0
2026-02-13 02:43:00+00:00,604.1666666666666
2026-02-13 02:46:00+00:00,579.625
2026-02-13 02:47:00+00:00,631.625
2026-02-13 02:48:00+00:00,708.3333333333334
2026-02-13 02:49:00+00:00,614.5555555555555
2026-02-13 02:50:00+00:00,564.0
2026-02-13 02:54:00+00:00,657.6428571428571
2026-02-13 02:55:00+00:00,693.5
2026-02-13 02:56:00+00:00,599.8333333333334
2026-02-13 02:57:00+00:00,572.0
2026-02-13 03:00:00+00:00,648.6363636363636
2026-02-13 03:01:00+00:00,701.25
2026-02-13 03:02:00+00:00,610.4615384615385
2026-02-13 03:03:00+00:00,555.0
2026-02-13 03:04:00+00:00,552.6
2026-02-13 03:07:00+00:00,657.3076923076923
2026-02-13 03:08:00+00:00,685.0
2026-02-13 03:09:00+00:00,591.1428571428571
2026-02-13 03:11:00+00:00,560.6666666666666
2026-02-13 03:12:00+00:00,557.25
2026-02-13 03:13:00+00:00,648.6666666666666
2026-02-13 03:14:00+00:00,694.5
2026-02-13 03:15:00+00:00,600.75
2026-02-13 03:18:00+00:00,547.7777777777778
2026-02-13 03:19:00+00:00,567.0
2026-02-13 03:20:00+00:00,653.7
2026-02-13 03:21:00+00:00,685.0
2026-02-13 03:22:00+00:00,600.75
2026-02-13 03:24:00+00:00,548.6
2026-02-13 03:25:00+00:00,560.6666666666666
2026-02-13 03:26:00+00:00,639.9090909090909
2026-02-13 03:27:00+00:00,689.6666666666666
2026-02-13 03:28:00+00:00,606.2
2026-02-13 03:29:00+00:00,533.0
2026-02-13 03:30:00+00:00,558.7142857142857
2026-02-13 03:33:00+00:00,650.3636363636364
2026-02-13 03:34:00+00:00,685.0
2026-02-13 03:35:00+00:00,599.5454545454545
2026-02-13 03:36:00+00:00,560.6666666666666
2026-02-13 03:39:00+00:00,642.7
2026-02-13 03:40:00+00:00,703.5
2026-02-13 03:41:00+00:00,622.7272727272727
2026-02-13 03:42:00+00:00,547.7142857142857
2026-02-13 03:43:00+00:00,572.0
2026-02-13 03:46:00+00:00,652.8333333333334
2026-02-13 03:47:00+00:00,689.25
2026-02-13 03:48:00+00:00,601.3
2026-02-13 03:49:00+00:00,560.6666666666666
2026-02-13 03:52:00+00:00,648.6363636363636
2026-02-13 03:53:00+00:00,705.6666666666666
2026-02-13 03:54:00+00:00,617.5
2026-02-13 03:55:00+00:00,560.6666666666666
2026-02-13 03:59:00+00:00,665.8666666666667
2026-02-13 04:00:00+00:00,693.5
2026-02-13 04:01:00+00:00,593.1
2026-02-13 04:02:00+00:00,567.0
2026-02-13 04:05:00+00:00,655.0
2026-02-13 04:06:00+00:00,705.6666666666666
2026-02-13 04:07:00+00:00,615.7857142857143
2026-02-13 04:08:00+00:00,560.6666666666666
2026-02-13 04:12:00+00:00,662.9166666666666
2026-02-13 04:13:00+00:00,689.25
2026-02-13 04:14:00+00:00,600.75
2026-02-13 04:15:00+00:00,560.6666666666666
2026-02-13 04:18:00+00:00,645.5
2026-02-13 04:19:00+00:00,701.0
2026-02-13 04:20:00+00:00,619.3333333333334
2026-02-13 04:21:00+00:00,547.7142857142857
2026-02-13 04:22:00+00:00,572.0
2026-02-13 04:25:00+00:00,659.3846153846154
2026-02-13 04:26:00+00:00,685.0
2026-02-13 04:27:00+00:00,599.5454545454545
2026-02-13 04:28:00+00:00,560.6666666666666
2026-02-13 04:31:00+00:00,648.6363636363636
2026-02-13 04:32:00+00:00,705.0
2026-02-13 04:33:00+00:00,622.7272727272727
2026-02-13 04:34:00+00:00,552.6
2026-02-13 04:38:00+00:00,657.1538461538462
2026-02-13 04:39:00+00:00,685.0
2026-02-13 04:40:00+00:00,590.0769230769231
2026-02-13 04:41:00+00:00,572.0
2026-02-13 04:44:00+00:00,654.9166666666666
2026-02-13 04:45:00+00:00,705.6666666666666
2026-02-13 04:46:00+00:00,614.6
2026-02-13 04:47:00+00:00,560.6666666666666
2026-02-13 04:51:00+00:00,657.9230769230769
2026-02-13 04:52:00+00:00,689.2
2026-02-13 04:53:00+00:00,582.1
2026-02-13 04:54:00+00:00,572.0
2026-02-13 04:57:00+00:00,648.6666666666666
2026-02-13 04:58:00+00:00,705.6666666666666
2026-02-13 04:59:00+00:00,612.7857142857143
2026-02-13 05:00:00+00:00,560.6666666666666
2026-02-13 05:04:00+00:00,668.2727272727273
2026-02-13 05:05:00+00:00,690.5
2026-02-13 05:06:00+00:00,587.4285714285714
2026-02-13 05:10:00+00:00,651.4545454545455
2026-02-13 05:11:00+00:00,707.0
2026-02-13 05:12:00+00:00,625.6666666666666
2026-02-13 05:13:00+00:00,553.75
2026-02-13 05:17:00+00:00,656.5833333333334
2026-02-13 05:18:00+00:00,689.6666666666666
2026-02-13 05:19:00+00:00,599.5454545454545
2026-02-13 05:20:00+00:00,553.2857142857143
2026-02-13 05:23:00+00:00,648.6363636363636
2026-02-13 05:24:00+00:00,699.0
2026-02-13 05:25:00+00:00,620.0909090909091
2026-02-13 05:26:00+00:00,560.6666666666666
2026-02-13 05:30:00+00:00,657.3076923076923
2026-02-13 05:31:00+00:00,680.0
2026-02-13 05:32:00+00:00,586.6363636363636
2026-02-13 05:33:00+00:00,572.0
2026-02-13 05:36:00+00:00,657.0909090909091
2026-02-13 05:37:00+00:00,705.6666666666666
2026-02-13 05:38:00+00:00,617.5
2026-02-13 05:39:00+00:00,560.6666666666666
2026-02-13 05:42:00+00:00,590.5
2026-02-13 05:43:00+00:00,674.6666666666666
2026-02-13 05:44:00+00:00,658.75
2026-02-13 05:45:00+00:00,561.0
2026-02-13 05:46:00+00:00,560.6666666666666
2026-02-13 05:49:00+00:00,648.6666666666666
2026-02-13 05:50:00+00:00,699.25
2026-02-13 05:51:00+00:00,612.7857142857143
2026-02-13 05:52:00+00:00,555.0
2026-02-13 05:53:00+00:00,572.0
2026-02-13 05:56:00+00:00,649.9230769230769
2026-02-13 05:57:00+00:00,677.5
2026-02-13 05:58:00+00:00,584.5714285714286
2026-02-13 05:59:00+00:00,560.6666666666666
2026-02-13 06:00:00+00:00,557.25
2026-02-13 06:02:00+00:00,645.8333333333334
2026-02-13 06:03:00+00:00,689.6666666666666
2026-02-13 06:04:00+00:00,679.0
2026-02-13 06:05:00+00:00,701.0
2026-02-13 06:06:00+00:00,726.0
2026-02-13 06:08:00+00:00,756.5
2026-02-13 06:09:00+00:00,855.5263157894736
2026-02-13 06:10:00+00:00,706.45
2026-02-13 06:11:00+00:00,489.8333333333333
2026-02-13 06:13:00+00:00,401.0
2026-02-13 06:15:00+00:00,461.5
2026-02-13 06:16:00+00:00,501.0
2026-02-13 06:17:00+00:00,417.55555555555554
2026-02-13 06:18:00+00:00,360.0
2026-02-13 06:22:00+00:00,426.6666666666667
2026-02-13 06:24:00+00:00,394.1111111111111
2026-02-13 06:25:00+00:00,354.5
2026-02-13 06:28:00+00:00,420.5
2026-02-13 06:29:00+00:00,454.0
2026-02-13 06:30:00+00:00,402.1818181818182
2026-02-13 06:32:00+00:00,358.0
2026-02-13 06:34:00+00:00,354.0
2026-02-13 06:35:00+00:00,419.0
2026-02-13 06:36:00+00:00,445.5833333333333
2026-02-13 06:37:00+00:00,365.14285714285717
2026-02-13 06:38:00+00:00,355.0
2026-02-13 06:39:00+00:00,354.0
2026-02-13 06:40:00+00:00,354.0
2026-02-13 06:41:00+00:00,415.22222222222223
2026-02-13 06:42:00+00:00,454.0
2026-02-13 06:43:00+00:00,384.1666666666667
2026-02-13 06:44:00+00:00,351.6
2026-02-13 06:45:00+00:00,353.3333333333333
2026-02-13 06:46:00+00:00,354.0
2026-02-13 06:48:00+00:00,424.25
2026-02-13 06:49:00+00:00,447.0
2026-02-13 06:50:00+00:00,385.85714285714283
2026-02-13 06:52:00+00:00,357.0
2026-02-13 06:54:00+00:00,416.25
2026-02-13 06:55:00+00:00,468.0
2026-02-13 06:56:00+00:00,423.0
2026-02-13 06:57:00+00:00,354.0
2026-02-13 06:59:00+00:00,354.0
2026-02-13 07:01:00+00:00,421.6666666666667
2026-02-13 07:02:00+00:00,454.0
2026-02-13 07:03:00+00:00,381.72727272727275
2026-02-13 07:04:00+00:00,352.6666666666667
2026-02-13 07:07:00+00:00,420.5
2026-02-13 07:08:00+00:00,468.0
2026-02-13 07:09:00+00:00,594.1818181818181
2026-02-13 07:10:00+00:00,1152.9411764705883
2026-02-13 07:11:00+00:00,1546.5833333333333
2026-02-13 07:12:00+00:00,1664.142857142857
2026-02-13 07:13:00+00:00,1661.0
2026-02-13 07:16:00+00:00,1646.5
2026-02-13 07:17:00+00:00,1646.75
2026-02-13 07:18:00+00:00,1673.0
2026-02-13 07:19:00+00:00,1694.5
2026-02-13 07:20:00+00:00,1754.142857142857
2026-02-13 07:21:00+00:00,1777.25
2026-02-13 07:22:00+00:00,1692.5
2026-02-13 07:23:00+00:00,1631.25
2026-02-13 07:24:00+00:00,1453.5
2026-02-13 07:25:00+00:00,1380.0
2026-02-13 07:26:00+00:00,1210.0
2026-02-13 07:27:00+00:00,974.6190476190476
2026-02-13 07:28:00+00:00,693.2142857142857
2026-02-13 07:29:00+00:00,585.6666666666666
2026-02-13 07:30:00+00:00,511.875
2026-02-13 07:31:00+00:00,417.0
2026-02-13 07:32:00+00:00,381.5
2026-02-13 07:33:00+00:00,429.1818181818182
2026-02-13 07:35:00+00:00,704.7037037037037
2026-02-13 07:36:00+00:00,1217.2272727272727
2026-02-13 07:37:00+00:00,1444.0
2026-02-13 07:38:00+00:00,1485.25
2026-02-13 07:39:00+00:00,1311.5
2026-02-13 07:40:00+00:00,1005.7407407407408
2026-02-13 07:41:00+00:00,771.875
2026-02-13 07:42:00+00:00,699.5
2026-02-13 07:45:00+00:00,687.3333333333334
2026-02-13 07:46:00+00:00,730.2
2026-02-13 07:47:00+00:00,754.0
2026-02-13 07:48:00+00:00,722.75
2026-02-13 07:49:00+00:00,695.0
2026-02-13 07:50:00+00:00,700.5
2026-02-13 07:51:00+00:00,706.2
2026-02-13 07:53:00+00:00,706.5
2026-02-13 07:55:00+00:00,904.6666666666666
2026-02-13 07:56:00+00:00,1251.5333333333333
2026-02-13 07:57:00+00:00,1373.8333333333333
2026-02-13 07:58:00+00:00,1494.4285714285713
2026-02-13 07:59:00+00:00,1560.0
2026-02-13 08:00:00+00:00,1598.75
2026-02-13 08:01:00+00:00,1635.6666666666667
2026-02-13 08:02:00+00:00,1638.4
2026-02-13 08:03:00+00:00,1585.7692307692307
2026-02-13 08:04:00+00:00,1135.607142857143
2026-02-13 08:05:00+00:00,1045.945945945946
2026-02-13 08:06:00+00:00,1395.25
2026-02-13 08:07:00+00:00,1228.15
2026-02-13 08:08:00+00:00,1135.2307692307693
2026-02-13 08:09:00+00:00,1227.8
2026-02-13 08:10:00+00:00,1107.8125
2026-02-13 08:11:00+00:00,854.7857142857143
2026-02-13 08:12:00+00:00,666.7
2026-02-13 08:13:00+00:00,605.1
2026-02-13 08:14:00+00:00,495.69565217391306
2026-02-13 08:15:00+00:00,1154.148148148148
2026-02-13 08:16:00+00:00,1650.75
2026-02-13 08:17:00+00:00,1598.3125
2026-02-13 08:18:00+00:00,1433.7272727272727
2026-02-13 08:19:00+00:00,1413.3333333333333
2026-02-13 08:20:00+00:00,1457.75
2026-02-13 08:21:00+00:00,1293.235294117647
2026-02-13 08:22:00+00:00,1077.4
2026-02-13 08:23:00+00:00,761.0
2026-02-13 08:24:00+00:00,598.0
2026-02-13 08:25:00+00:00,508.85714285714283
2026-02-13 08:26:00+00:00,422.0
2026-02-13 08:27:00+00:00,382.5
2026-02-13 08:28:00+00:00,360.0
2026-02-13 08:29:00+00:00,437.6
2026-02-13 08:30:00+00:00,469.75
2026-02-13 08:31:00+00:00,397.375
2026-02-13 08:35:00+00:00,415.0
2026-02-13 08:36:00+00:00,468.0
2026-02-13 08:37:00+00:00,403.55555555555554
2026-02-13 08:40:00+00:00,419.55555555555554
2026-02-13 08:41:00+00:00,961.3571428571429
2026-02-13 08:42:00+00:00,1561.111111111111
2026-02-13 08:43:00+00:00,1609.9166666666667
2026-02-13 08:44:00+00:00,1593.5555555555557
2026-02-13 08:45:00+00:00,1612.2222222222222
2026-02-13 08:46:00+00:00,1528.8333333333333
2026-02-13 08:47:00+00:00,1455.6
2026-02-13 08:48:00+00:00,1533.8181818181818
2026-02-13 08:49:00+00:00,1464.6666666666667
2026-02-13 08:50:00+00:00,1299.2222222222222
2026-02-13 08:51:00+00:00,1225.888888888889
2026-02-13 08:52:00+00:00,1191.4
2026-02-13 08:53:00+00:00,1147.5
2026-02-13 08:54:00+00:00,982.4444444444445
2026-02-13 08:55:00+00:00,875.2857142857143
2026-02-13 08:56:00+00:00,593.4375
2026-02-13 08:57:00+00:00,1019.8867924528302
2026-02-13 08:58:00+00:00,1560.125
2026-02-13 08:59:00+00:00,1341.5294117647059
2026-02-13 09:00:00+00:00,1230.142857142857
2026-02-13 09:01:00+00:00,1297.642857142857
2026-02-13 09:02:00+00:00,1042.5454545454545
2026-02-13 09:03:00+00:00,725.2272727272727
2026-02-13 09:04:00+00:00,570.6
2026-02-13 09:05:00+00:00,554.3333333333334
2026-02-13 09:06:00+00:00,467.375
2026-02-13 09:07:00+00:00,417.0
2026-02-13 09:08:00+00:00,535.6875
2026-02-13 09:10:00+00:00,1037.3
2026-02-13 09:11:00+00:00,1598.3636363636363
2026-02-13 09:12:00+00:00,1643.857142857143
2026-02-13 09:13:00+00:00,1354.6190476190477
2026-02-13 09:14:00+00:00,1187.6666666666667
2026-02-13 09:15:00+00:00,1098.125
2026-02-13 09:16:00+00:00,935.5384615384615
2026-02-13 09:17:00+00:00,821.0
2026-02-13 09:18:00+00:00,797.5
2026-02-13 09:19:00+00:00,757.0
2026-02-13 09:20:00+00:00,726.6666666666666
2026-02-13 09:21:00+00:00,823.3571428571429
2026-02-13 09:22:00+00:00,817.25
2026-02-13 09:23:00+00:00,1218.2564102564102
2026-02-13 09:24:00+00:00,1604.0
2026-02-13 09:25:00+00:00,1507.2
2026-02-13 09:26:00+00:00,1378.5
2026-02-13 09:27:00+00:00,1422.2
2026-02-13 09:28:00+00:00,1302.4615384615386
2026-02-13 09:29:00+00:00,946.5806451612904
2026-02-13 09:30:00+00:00,667.7777777777778
2026-02-13 09:31:00+00:00,601.6666666666666
2026-02-13 09:32:00+00:00,537.3333333333334
2026-02-13 09:33:00+00:00,470.8
2026-02-13 09:34:00+00:00,572.6
2026-02-13 09:35:00+00:00,566.3333333333334
2026-02-13 09:36:00+00:00,1191.9032258064517
2026-02-13 09:37:00+00:00,1860.9285714285713
2026-02-13 09:38:00+00:00,1867.0
2026-02-13 09:39:00+00:00,1465.1
2026-02-13 09:40:00+00:00,1338.8333333333333
2026-02-13 09:41:00+00:00,1238.1
2026-02-13 09:42:00+00:00,870.2424242424242
2026-02-13 09:43:00+00:00,609.75
2026-02-13 09:44:00+00:00,566.3333333333334
2026-02-13 09:45:00+00:00,537.0
2026-02-13 09:46:00+00:00,465.35714285714283
2026-02-13 09:47:00+00:00,552.625
2026-02-13 09:48:00+00:00,424.72727272727275
2026-02-13 09:49:00+00:00,967.4561403508771
2026-02-13 09:50:00+00:00,1619.7692307692307
2026-02-13 09:51:00+00:00,1679.4375
2026-02-13 09:52:00+00:00,1330.8
2026-02-13 09:53:00+00:00,1182.25
2026-02-13 09:54:00+00:00,948.875
2026-02-13 09:55:00+00:00,694.9047619047619
2026-02-13 09:56:00+00:00,545.0
2026-02-13 09:59:00+00:00,577.5
2026-02-13 10:00:00+00:00,680.625
2026-02-13 10:01:00+00:00,668.5
2026-02-13 10:02:00+00:00,1191.787234042553
2026-02-13 10:03:00+00:00,1675.375
2026-02-13 10:04:00+00:00,1667.5
2026-02-13 10:05:00+00:00,1426.1333333333334
2026-02-13 10:06:00+00:00,1352.0
2026-02-13 10:07:00+00:00,1075.75
2026-02-13 10:08:00+00:00,732.5
2026-02-13 10:09:00+00:00,573.7142857142857
2026-02-13 10:10:00+00:00,543.0
2026-02-13 10:11:00+00:00,471.0
2026-02-13 10:12:00+00:00,401.5
2026-02-13 10:13:00+00:00,509.75
2026-02-13 10:14:00+00:00,475.72727272727275
2026-02-13 10:15:00+00:00,919.4807692307693
2026-02-13 10:16:00+00:00,1574.5882352941176
2026-02-13 10:17:00+00:00,1440.25
2026-02-13 10:18:00+00:00,1581.4827586206898
2026-02-13 10:19:00+00:00,1806.0
